A_dist_1,A_dist_2,A_dist_3,A_dist_4,A_dist_5,A_dist_6
0.00213658795560622,-0.00711785765064197,1.10355974742147e-05,0.573607182625377,0.000250884350194894,0.000550623913037132
-5.69725741015406e-05,0.00215155905679149,-0.00716392991767185,0.000124152787728634,0.576459544392426,0.010576940564854
1.78250771483506e-05,4.24592743471094e-06,9.51220699036653e-06,0.00215158425420738,-0.0066835595774833,0.573741540971609
