30.272999999999999687,-75.373999999999995225,1440.4000000000000909,1659.7999999999999545,736427.52990486111958
29.820000000000000284,-75.611000000000004206,1691.2999999999999545,1345.5999999999999091,736427.52990486111958
30.722999999999998977,-75.585999999999998522,1352.2000000000000455,1300.7999999999999545,736427.52990486111958
30.80099999999999838,-75.900999999999996248,1444.2000000000000455,823.35000000000002274,736427.52990486111958
30.423999999999999488,-75.947999999999993292,1595.5999999999999091,789.63999999999998636,736427.52990486111958
33.207999999999998408,-75.569999999999993179,435.43999999999999773,1064.7999999999999545,736427.52990486111958
31.897999999999999687,-75.33100000000000307,814.61000000000001364,1561.9000000000000909,736427.52990486111958
31.259000000000000341,-75.596999999999994202,1159.0999999999999091,1231.0999999999999091,736427.52990486111958
31.731999999999999318,-75.578000000000002956,976.26999999999998181,1211.2999999999999545,736427.52990486111958
30.079999999999998295,-75.561999999999997613,1581,1395.2000000000000455,736427.52990486111958
33.140999999999998238,-75.963999999999998636,636.12999999999999545,495.81000000000000227,736427.52990486111958
30.010000000000001563,-75.989999999999994884,1759.2000000000000455,764.25,736427.52990486111958
30.060999999999999943,-75.522000000000005571,1573.5,1456.7999999999999545,736427.52990486111958
32.893000000000000682,-75.41899999999999693,483.31999999999999318,1323.5999999999999091,736427.52990486111958
30.856999999999999318,-76.198999999999998067,1535.4000000000000909,380.06000000000000227,736427.52990486111958
30.44900000000000162,-75.81799999999999784,1539.2999999999999545,980.35000000000002274,736427.52990486111958
30.588999999999998636,-75.917000000000001592,1525.7000000000000455,820.37000000000000455,736427.52990486111958
33.289000000000001478,-75.191000000000002501,235.12999999999999545,1615.4000000000000909,736427.52990486111958
33.316000000000002501,-75.299999999999997158,273.98000000000001819,1451,736427.52990486111958
29.367000000000000881,-76.150999999999996248,2041.7999999999999545,582.87000000000000455,736427.52990486111958
30.060999999999999943,-75.311999999999997613,1497.5,1769.5,736427.52990486111958
31.370000000000000995,-75.534000000000006025,1093,1314.4000000000000909,736427.52990486111958
