50.58307, 960.55621, -2.58600, -0.55621
50.70203, 976.60040, -2.70483, -0.60034
50.82245, 992.64087, -2.82507, -0.64075
50.94403, 1008.67749, -2.94672, -0.67731
51.06714, 1024.71033, -3.06976, -0.71008
51.19171, 1040.73914, -3.19434, -0.73889
51.31781, 1056.76392, -3.32031, -0.76355
51.44531, 1072.78479, -3.44763, -0.78442
51.57416, 1088.80139, -3.57660, -0.80090
51.70453, 1104.81384, -3.70697, -0.81335
51.83643, 1120.82202, -3.83875, -0.82141
51.96973, 1136.82593, -3.97205, -0.82532
52.10455, 1152.82532, -4.10681, -0.82458
52.24097, 1168.82031, -4.24323, -0.81958
52.37872, 1184.81079, -4.38086, -0.81006
52.51819, 1200.79651, -4.52032, -0.79578
52.65912, 1216.77771, -4.66119, -0.77698
52.80164, 1232.75403, -4.80341, -0.75317
52.94574, 1248.72559, -4.94739, -0.72461
53.09113, 1264.69226, -5.09290, -0.69141
53.23828, 1280.65405, -5.24005, -0.65308
53.38696, 1296.61060, -5.38861, -0.60962
53.53717, 1312.56226, -5.53882, -0.56128
53.68903, 1328.50854, -5.69061, -0.50757
53.84253, 1344.44958, -5.84399, -0.44861
53.99762, 1360.38538, -5.99902, -0.38440
54.15430, 1376.31567, -6.15570, -0.31470
54.31262, 1392.24060, -6.31390, -0.23962
54.47253, 1408.15979, -6.47394, -0.15881
54.63428, 1424.07349, -6.63525, -0.07251
54.79749, 1439.98132, -6.79858, 0.01965
54.96234, 1455.88342, -6.96332, 0.11755
55.12903, 1471.77954, -7.12994, 0.22131
55.29730, 1487.66980, -7.29822, 0.33105
55.46722, 1503.55408, -7.46802, 0.44678
55.63910, 1519.43213, -7.63965, 0.56873
55.81244, 1535.30396, -7.81305, 0.69678
55.98755, 1551.16956, -7.98810, 0.83118
56.16443, 1567.02881, -8.16467, 0.97180
56.34308, 1582.88135, -8.34320, 1.11914
56.52344, 1598.72754, -8.52356, 1.27295
56.70557, 1614.56714, -8.70563, 1.43335
56.88947, 1630.40015, -8.88934, 1.60010
