A_1,A_2,A_3,A_4,A_5,A_6
0.0432068355127029,0.252057201100269,-0.000716760051806995,1.00002713792106,0.000296994505698931,-6.27219113323161e-07
-0.00455318889642755,0.0424513364391359,0.24987825602339,0.000237842286326618,0.99491982787979,0.000440450734719099
-0.0500090358476016,0.00678000421897869,-0.0373847824271753,0.0426519559289435,0.283278294121535,1
