A_1,A_2,A_3,A_4,A_5,A_6
0.0359672268245538,0.212141697067151,0.000649287588459828,0.574740586764455,-0.000191575175534963,1.62638458960714e-06
0.00244815079542925,0.03642906348428,0.213493303541773,-0.000130243783732151,0.577685794236255,-0.000250386601655099
0.0285833846078331,-0.00410089844214324,0.0183050874892488,0.0363494211690348,0.194166117991219,0.574897703216528
