A_1,A_2,A_3,A_4,A_5,A_6
0.0642817969715337,0.409055239150599,-0.00110975590872787,1.00025353856787,0.000330064244795536,-2.59660898864588e-06
-0.00427838618206556,0.0634859499079999,0.406490166472839,0.000225366869196165,0.995184094884026,0.000433620840731488
-0.0501482084904853,0.0070880700020055,-0.0304726222286269,0.0636275688991534,0.440110229827038,1
